"PERMANENT_ID","lake.name","date","year","month","day","Group","Taxa","Genus","Species","ug_WWperind","org.l","mgWW.l"
47724773,"Jockeybush",1998-07-07,1998,7,7,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
47724773,"Jockeybush",1998-07-07,1998,7,7,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0.04113,0.00113202099
47724773,"Jockeybush",1998-07-07,1998,7,7,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
47724773,"Jockeybush",1998-07-07,1998,7,7,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
47724773,"Jockeybush",1998-07-07,1998,7,7,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,9.17177,0.26509166831
47724773,"Jockeybush",1998-07-07,1998,7,7,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
47724773,"Jockeybush",1998-07-07,1998,7,7,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,0,0
47724773,"Jockeybush",1998-07-07,1998,7,7,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,1.72742,0.07044591502
47724773,"Jockeybush",1998-07-07,1998,7,7,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
47724773,"Jockeybush",1998-07-07,1998,7,7,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,0,0
47724773,"Jockeybush",1998-07-07,1998,7,7,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,0.60148,0.00497604404
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,1.11704,0.0167165036
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0.08593,0.00092847365
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,3.7163,0.1150046198
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,7.00296,0.20240655288
47724773,"Jockeybush",1998-08-13,1998,8,13,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,1.99778,0.08147146618
47724773,"Jockeybush",1998-08-13,1998,8,13,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,0,0
47724773,"Jockeybush",1998-08-13,1998,8,13,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,6.258,0.05435073
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,3.223,0.026663879
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,5.83569,0.18059126274
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,14.84419,0.42904162357
47724773,"Jockeybush",1999-07-06,1999,7,6,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,4.53258,0.18484314498
47724773,"Jockeybush",1999-07-06,1999,7,6,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
47724773,"Jockeybush",1999-07-06,1999,7,6,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,3.305,0.03248154
47724773,"Jockeybush",1999-07-06,1999,7,6,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,7.167,0.062245395
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,3.692,0.030543916
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,0.47214,0.0070655751
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,1.88857,0.05844368722
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,28.80076,0.83242836628
47724773,"Jockeybush",1999-08-16,1999,8,16,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,2.83286,0.11552686366
47724773,"Jockeybush",1999-08-16,1999,8,16,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
47724773,"Jockeybush",1999-08-16,1999,8,16,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,1.88857,0.01856086596
47724773,"Jockeybush",1999-08-16,1999,8,16,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,3.421,0.029711385
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,1.763,0.014585299
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0.50992,0.00340524576
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,2.40793,0.29112355286
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0.25496,0.0027548428
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,4.27762,0.13237522852
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0.41549,0.01143553127
47724773,"Jockeybush",2000-07-11,2000,7,11,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,23.13503,0.66867177209
47724773,"Jockeybush",2000-07-11,2000,7,11,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,6.23229,0.25415901849
47724773,"Jockeybush",2000-07-11,2000,7,11,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,0,0
47724773,"Jockeybush",2000-07-11,2000,7,11,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,1.247,0.010830195
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,0.642,0.005311266
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,0.21719,0.00325024835
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,4.67422,0.56512254644
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,1.37866,0.04266401236
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,22.74315,0.65734526445
47724773,"Jockeybush",2000-08-14,2000,8,14,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,3.2814,0.1338187734
47724773,"Jockeybush",2000-08-14,2000,8,14,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,0,0
47724773,"Jockeybush",2000-08-14,2000,8,14,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,4.425,0.036608025
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,0.115,0.001720975
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,8.04,0.24880584
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0.045,0.001238535
47724773,"Jockeybush",2001-07-09,2001,7,9,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,4.1,0.1185023
47724773,"Jockeybush",2001-07-09,2001,7,9,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,0.88,0.00984896
47724773,"Jockeybush",2001-07-09,2001,7,9,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,0,0
47724773,"Jockeybush",2001-07-09,2001,7,9,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,7.96296,0.06587756808
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,1.16667,0.01745921655
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,8.98765,0.2781318169
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Cladoceran","Gymnomera","Polyphemus","pediculus",27.523,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Copepod","Calanoid","Aglaodiaptomus","leptpus",70.498,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Copepod","Calanoid","Epischura","lacustris",38.001,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Copepod","Calanoid","Leptodiaptomus","minutus",28.903,10.87037,0.31418630411
47724773,"Jockeybush",2001-09-05,2001,9,5,"Copepod","Calanoid","Skistodiaptomus","oregonensis",80.534,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Copepod","Cyclopoid","Cyclops","scutifer",11.192,1.83333,0.02051862936
47724773,"Jockeybush",2001-09-05,2001,9,5,"Copepod","Cyclopoid","Mesocyclops","edax",40.781,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Copepod","Cyclopoid","Orthocyclops","modestus",40.31,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Copepod","Cyclopoid","Tropocyclops","extensus",9.828,0,0
47724773,"Jockeybush",2001-09-05,2001,9,5,"Copepod","Cyclopoid","unknown","unknown",6.8,0,0
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Anomopoda","Alona","unknown",17.057,0,0
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Anomopoda","Bosmina","longirostris",8.685,0.88889,0.00772000965
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Anomopoda","Bosmina","unknown",8.273,1.30556,0.01080089788
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Anomopoda","Ceriodaphnia","quadrangula",6.678,0,0
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Anomopoda","Chydorus","unknown",10.176,0.05556,0.00056537856
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Anomopoda","Daphnia","ambigua",14.965,0,0
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Anomopoda","Daphnia","catawba",14.965,0.72222,0.0108080223
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Anomopoda","Daphnia","dubia",26.535,0,0
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Anomopoda","Daphnia","mendotae",65.754,0,0
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Anomopoda","Daphnia","parvula",28.038,0,0
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Anomopoda","Daphnia","pulex",120.902,0.11111,0.01343342122
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Anomopoda","Daphnia","pulicaria",82.439,0,0
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Anomopoda","Daphnia","retrocurva",13.668,0,0
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Ctenopoda","Diaphanosoma","birgei",10.805,0,0
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Ctenopoda","Diaphanosoma","brachyurum",10.805,0.05556,0.0006003258
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Ctenopoda","Holopedium","giberum",30.946,3.94444,0.12206464024
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Ctenopoda","Sida","crystallina",544.615,0,0
47724773,"Jockeybush",2002-09-12,2002,9,12,"Cladoceran","Gymnomera","Leptodora","kindti",264.98,0,0
